0.589981447124,0.513914656772,0.842764378479,0.310760667904
0.57960199005,0.475124378109,0.902985074627,0.196517412935
0.67695473251,0.609053497942,0.862139917695,0.19341563786
0.339070567986,0.471600688468,0.879518072289,0.0774526678141
0.672523961661,0.591054313099,0.811501597444,0.238019169329
0.441176470588,0.676470588235,0.889140271493,0.20814479638
0.134065934066,0.940659340659,0.984615384615,0.0197802197802
0.470108695652,0.426630434783,0.959239130435,0.222826086957
0.815533980583,0.533980582524,0.854368932039,0.233009708738
0.467625899281,0.575539568345,0.841726618705,0.172661870504
0.529376408715,0.56664162284,0.863260706236,0.21637866266
